"","dteday","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","week","wavg_cnt","wavg_reg","wavg_cas"
"332",2012-11-27,"4","1","11",FALSE,"2",TRUE,"2",11.958347,14.0779,78.6667,15.916654,123,3836,3959,48,2629.71428571429,2088.85714285714,540.857142857143
"333",2012-11-28,"4","1","11",FALSE,"3",TRUE,"1",12.163347,14.4881,50.625,14.125007,198,5062,5260,48,2629.71428571429,2088.85714285714,540.857142857143
"334",2012-11-29,"4","1","11",FALSE,"4",TRUE,"1",11.51567,14.9211,55.5652,7.739974,243,5080,5323,48,2629.71428571429,2088.85714285714,540.857142857143
"335",2012-11-30,"4","1","11",FALSE,"5",TRUE,"1",12.231653,16.19335,64.9583,3.9175436,362,5306,5668,48,2629.71428571429,2088.85714285714,540.857142857143
"336",2012-12-01,"4","1","12",FALSE,"6",FALSE,"2",12.231653,15.8452,80.6667,4.0001814,951,4240,5191,48,2629.71428571429,2088.85714285714,540.857142857143
"337",2012-12-02,"4","1","12",FALSE,"0",FALSE,"2",14.2475,17.9604,82.3333,8.333393,892,3757,4649,49,3457.14285714286,3022,435.142857142857
"338",2012-12-03,"4","1","12",FALSE,"1",TRUE,"1",18.5525,22.7898,76.75,5.5422936,555,5679,6234,49,3457.14285714286,3022,435.142857142857
"339",2012-12-04,"4","1","12",FALSE,"2",TRUE,"1",19.509153,23.4527,73.375,11.666643,551,6055,6606,49,3457.14285714286,3022,435.142857142857
"340",2012-12-05,"4","1","12",FALSE,"3",TRUE,"1",17.971653,21.4006,48.5,21.709407,331,5398,5729,49,3457.14285714286,3022,435.142857142857
"341",2012-12-06,"4","1","12",FALSE,"4",TRUE,"1",10.489153,12.9102,50.875,11.708518,340,5035,5375,49,3457.14285714286,3022,435.142857142857
"342",2012-12-07,"4","1","12",FALSE,"5",TRUE,"2",13.154153,16.0979,76.4167,8.7502,349,4659,5008,49,3457.14285714286,3022,435.142857142857
"343",2012-12-08,"4","1","12",FALSE,"6",FALSE,"2",15.648347,19.4754,91.125,6.792393,1153,4429,5582,49,3457.14285714286,3022,435.142857142857
"344",2012-12-09,"4","1","12",FALSE,"0",FALSE,"2",15.750847,19.5073,90.5417,10.584325,441,2787,3228,50,3021.57142857143,2713,308.571428571429
"345",2012-12-10,"4","1","12",FALSE,"1",TRUE,"2",17.869153,21.77875,92.5,12.750636,329,4841,5170,50,3021.57142857143,2713,308.571428571429
"346",2012-12-11,"4","1","12",FALSE,"2",TRUE,"2",14.486653,16.91815,59.6667,19.834479,282,5219,5501,50,3021.57142857143,2713,308.571428571429
"347",2012-12-12,"4","1","12",FALSE,"3",TRUE,"2",12.1975,14.8669,53.8333,10.916779,310,5009,5319,50,3021.57142857143,2713,308.571428571429
"348",2012-12-13,"4","1","12",FALSE,"4",TRUE,"1",12.129153,14.7094,48.5833,11.666643,425,5107,5532,50,3021.57142857143,2713,308.571428571429
"349",2012-12-14,"4","1","12",FALSE,"5",TRUE,"1",11.548347,14.7096,64.2917,8.792343,429,5182,5611,50,3021.57142857143,2713,308.571428571429
"350",2012-12-15,"4","1","12",FALSE,"6",FALSE,"1",13.290847,16.91915,65.0417,7.12545,767,4280,5047,50,3021.57142857143,2713,308.571428571429
"351",2012-12-16,"4","1","12",FALSE,"0",FALSE,"2",14.8625,18.4969,83.875,6.749714,538,3248,3786,51,3398.85714285714,3154,244.857142857143
"352",2012-12-17,"4","1","12",FALSE,"1",TRUE,"2",16.126653,20.075,90.7083,6.5833061,212,4373,4585,51,3398.85714285714,3154,244.857142857143
"353",2012-12-18,"4","1","12",FALSE,"2",TRUE,"1",16.844153,20.4854,66.625,14.834068,433,5124,5557,51,3398.85714285714,3154,244.857142857143
"354",2012-12-19,"4","1","12",FALSE,"3",TRUE,"1",13.6325,17.1081,62.5417,12.334164,333,4934,5267,51,3398.85714285714,3154,244.857142857143
"355",2012-12-20,"4","1","12",FALSE,"4",TRUE,"2",13.53,16.76085,66.7917,8.875021,314,3814,4128,51,3398.85714285714,3154,244.857142857143
"356",2012-12-21,"1","1","12",FALSE,"5",TRUE,"2",13.393347,15.08835,55.6667,25.083661,221,3402,3623,51,3398.85714285714,3154,244.857142857143
"357",2012-12-22,"1","1","12",FALSE,"6",FALSE,"1",10.899153,11.80565,44.125,27.292182,205,1544,1749,51,3398.85714285714,3154,244.857142857143
"358",2012-12-23,"1","1","12",FALSE,"0",FALSE,"1",10.079153,12.97355,51.5417,8.916561,408,1379,1787,52,2894.28571428571,2684.57142857143,209.714285714286
"359",2012-12-24,"1","1","12",FALSE,"1",TRUE,"2",9.483464,12.945,79.1304,5.1744368,174,746,920,52,2894.28571428571,2684.57142857143,209.714285714286
"360",2012-12-25,"1","1","12",TRUE,"2",FALSE,"2",11.943464,14.72325,73.4783,11.304642,440,573,1013,52,2894.28571428571,2684.57142857143,209.714285714286
"361",2012-12-26,"1","1","12",FALSE,"3",TRUE,"3",9.976653,11.01665,82.3333,21.208582,9,432,441,52,2894.28571428571,2684.57142857143,209.714285714286
"362",2012-12-27,"1","1","12",FALSE,"4",TRUE,"2",10.420847,11.3321,65.2917,23.458911,247,1867,2114,52,2894.28571428571,2684.57142857143,209.714285714286
"363",2012-12-28,"1","1","12",FALSE,"5",TRUE,"2",10.386653,12.7523,59,10.416557,644,2451,3095,52,2894.28571428571,2684.57142857143,209.714285714286
"364",2012-12-29,"1","1","12",FALSE,"6",FALSE,"2",10.386653,12.12,75.2917,8.333661,159,1182,1341,52,2894.28571428571,2684.57142857143,209.714285714286
"365",2012-12-30,"1","1","12",FALSE,"0",FALSE,"1",10.489153,11.585,48.3333,23.500518,364,1432,1796,53,1709.71428571429,1425.28571428571,284.428571428571
"366",2012-12-31,"1","1","12",FALSE,"1",TRUE,"2",8.849153,11.17435,57.75,10.374682,439,2290,2729,53,1709.71428571429,1425.28571428571,284.428571428571
